unitid,instnm,url,ok,status_code,content_type,saved_path,error
100751,The University of Alabama,https://catalog.ua.edu/undergraduate/about/academic-regulations/student-expectations/academic-misconduct-policy/,True,200,text/html; charset=utf-8,data/compilation/html/100751/68457f5748a6f9a89f02a6d6ba28c78eef00bad6.html,
100751,The University of Alabama,https://academicintegrity.barefield.ua.edu/faculty-resources/,True,200,text/html; charset=utf-8,data/compilation/html/100751/1269cd9da3566344ed03d8d84d6e7dd4c562adff.html,
100751,The University of Alabama,https://barefield.ua.edu/2025/01/15/how-some-ua-faculty-are-embracing-ai-in-teaching/,True,200,text/html; charset=utf-8,data/compilation/html/100751/0972f4d06d225b4367b52105ce1eb08c618ed99b.html,
100751,The University of Alabama,https://provost.ua.edu/academic-misconduct/,True,200,text/html; charset=utf-8,data/compilation/html/100751/df7b1c9c80b784a539caad989950053748499582.html,
100751,The University of Alabama,https://catalog.ua.edu/graduate/about/academic-policies/misconduct/,True,200,text/html; charset=utf-8,data/compilation/html/100751/307b222b0e60e3c46647c9a28fd11c578cfbacac.html,
100751,The University of Alabama,https://international.ua.edu/isss/currentstudents/academic-resources/,True,200,text/html; charset=utf-8,data/compilation/html/100751/2f72fb51c0558b91a23d559cba3062aed0477e51.html,
100751,The University of Alabama,https://academicintegrity.as.ua.edu/,True,200,text/html; charset=utf-8,data/compilation/html/100751/a22508261fca885e0f77cd8a01368db2a69eb7b0.html,
100751,The University of Alabama,https://studentconduct.sa.ua.edu/code-student-conduct/,True,200,text/html; charset=utf-8,data/compilation/html/100751/e50c4c799c1ca7f5a279f45306b7968feaa1627d.html,
100751,The University of Alabama,https://studentconduct.sl.ua.edu/,True,200,text/html; charset=utf-8,data/compilation/html/100751/60aff1104d3cea1c9810fa0b19dc9c62a0fa2160.html,
100751,The University of Alabama,https://honors.ua.edu/program/university-honors-program/,True,200,text/html; charset=utf-8,data/compilation/html/100751/a4e56ce8aa13b468ba8d604ec38b857e09350799.html,
